datetime,subcatchment_S65_Runoff_rate,subcatchment_S69_Runoff_rate,subcatchment_S72_Runoff_rate,subcatchment_S73_Runoff_rate,subcatchment_S80_Runoff_rate,subcatchment_S81_Runoff_rate,subcatchment_S83_Runoff_rate,subcatchment_S88_Runoff_rate,subcatchment_S90_Runoff_rate,subcatchment_S100_Runoff_rate,subcatchment_S104_Runoff_rate,subcatchment_S105_Runoff_rate,subcatchment_S106_Runoff_rate,subcatchment_S107_Runoff_rate,subcatchment_S109_Runoff_rate,subcatchment_S110_Runoff_rate,subcatchment_S111_Runoff_rate,subcatchment_S112_Runoff_rate,subcatchment_S113_Runoff_rate,runf_sum,date,year,month,day
2012-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-08-19,2012,8,19
2012-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-08-20,2012,8,20
2012-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-08-21,2012,8,21
2012-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-08-22,2012,8,22
2012-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-08-23,2012,8,23
2012-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-08-24,2012,8,24
2012-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-08-25,2012,8,25
2012-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-08-26,2012,8,26
2012-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-08-27,2012,8,27
2012-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-08-28,2012,8,28
2012-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-08-29,2012,8,29
2012-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-08-30,2012,8,30
2012-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-08-31,2012,8,31
2012-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-01,2012,9,1
2012-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-02,2012,9,2
2012-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-03,2012,9,3
2012-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-04,2012,9,4
2012-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-05,2012,9,5
2012-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-06,2012,9,6
2012-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-07,2012,9,7
2012-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-08,2012,9,8
2012-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-09,2012,9,9
2012-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-10,2012,9,10
2012-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-11,2012,9,11
2012-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-12,2012,9,12
2012-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-13,2012,9,13
2012-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-14,2012,9,14
2012-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-15,2012,9,15
2012-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-16,2012,9,16
2012-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-17,2012,9,17
2012-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-18,2012,9,18
2012-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-19,2012,9,19
2012-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-20,2012,9,20
2012-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-21,2012,9,21
2012-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-22,2012,9,22
2012-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-23,2012,9,23
2012-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-24,2012,9,24
2012-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-25,2012,9,25
2012-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-26,2012,9,26
2012-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-27,2012,9,27
2012-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-28,2012,9,28
2012-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-29,2012,9,29
2012-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-30,2012,9,30
2012-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-01,2012,10,1
2012-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-02,2012,10,2
2012-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-03,2012,10,3
2012-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-04,2012,10,4
2012-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-05,2012,10,5
2012-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-06,2012,10,6
2012-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-07,2012,10,7
2012-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-08,2012,10,8
2012-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-09,2012,10,9
2012-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-10,2012,10,10
2012-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-11,2012,10,11
2012-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-12,2012,10,12
2012-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-13,2012,10,13
2012-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-14,2012,10,14
2012-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-15,2012,10,15
2012-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-16,2012,10,16
2012-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-17,2012,10,17
2012-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-18,2012,10,18
2012-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-19,2012,10,19
2012-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-20,2012,10,20
2012-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-21,2012,10,21
2012-10-22,0.0,0.3059706853333991,0.8462542635153002,0.6164432705254285,0.6761889672303903,1.082368960754435,1.0974110184988337,1.0376598371826968,0.5491983070601192,0.4460750715577325,0.8041484366419136,1.251936134626946,1.1674365786973064,0.2812908825047928,1.011503251932586,0.9199430812405531,1.1196986292801474,0.9096700286041246,0.9392163743587824,15.062413779545487,2012-10-22,2012,10,22
2012-10-23,0.0,0.03285304848782491,0.11811109963300846,0.0751103559554092,0.08714918899769775,0.12021497046207763,0.1534266215748251,0.13839307630357572,0.0636201737662575,0.052359522328095404,0.12070062030951696,0.17368877172428318,0.1618416259337812,0.030707444241539743,0.1341241146022105,0.12396262682658657,0.1306716278749764,0.11680456193832135,0.12439147941327561,1.9581309303732632,2012-10-23,2012,10,23
2012-10-24,0.0,0.0,0.0028049565458359385,0.0028687576777251685,0.0,0.006311574773086649,0.006468914374684349,0.003444302179716694,0.002793197395362309,0.0,0.0027464654318582124,0.007293678103472723,0.006793455950879867,0.0,0.0033771406767621735,0.0030412119708142066,0.006082615334165892,0.003080695116199375,0.003140672460107367,0.06024763799067093,2012-10-24,2012,10,24
2012-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-25,2012,10,25
2012-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-26,2012,10,26
2012-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-27,2012,10,27
2012-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-28,2012,10,28
2012-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-29,2012,10,29
2012-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-30,2012,10,30
2012-10-31,0.0,0.0,0.002852472341000841,0.008808704835564474,0.0028907140339427964,0.017518734353357594,0.006433944328298443,0.009881544793318037,0.003428562074562632,0.0026065004629635003,0.0,0.01028247008939318,0.0071576662642648115,0.0,0.010086233298770893,0.005913811429048237,0.017493031109684632,0.009718417982781023,0.009450924877142393,0.12452373227409347,2012-10-31,2012,10,31
2012-11-01,0.0,0.07561015993736711,0.21058677684757268,0.15288521249054166,0.16982862282598152,0.2670885965279128,0.27541745454358874,0.2605186327482969,0.1363401904098101,0.11130782992073822,0.1951863393086594,0.3155278405867208,0.2918411662762556,0.06901942713089278,0.25497487432580906,0.22887001607398816,0.2775595246427945,0.2279033910491888,0.23451212078528777,3.7549781764314067,2012-11-01,2012,11,1
2012-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-02,2012,11,2
2012-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-03,2012,11,3
2012-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-04,2012,11,4
2012-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-05,2012,11,5
2012-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-06,2012,11,6
2012-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-07,2012,11,7
2012-11-08,0.0,0.024588255672780626,0.04629432466354734,0.043602903185372945,0.042183119984996575,0.0876310376216528,0.06222498577932448,0.0631993503202921,0.04098764764561234,0.032490647468196195,0.034467187353693696,0.07280425431278774,0.06805949426708895,0.020319353598459808,0.06069740138249822,0.05331814737659391,0.08694187284985652,0.0569797872816821,0.05668862541566713,0.9534783961801034,2012-11-08,2012,11,8
2012-11-09,0.0,0.0,0.0,0.0,0.0,0.0027256007316574476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027256007316574476,2012-11-09,2012,11,9
2012-11-10,0.0,0.0,0.0,0.0,0.0,0.0027546757391033157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025949754203703516,0.0,0.0,0.005349651159473667,2012-11-10,2012,11,10
2012-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-11,2012,11,11
2012-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-12,2012,11,12
2012-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-13,2012,11,13
2012-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-14,2012,11,14
2012-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-15,2012,11,15
2012-11-16,0.0,0.006338519483471937,0.009031857375184402,0.011732275066843205,0.010083158790682051,0.028063888424177237,0.014673331819373098,0.01616021136778872,0.009009891469519665,0.006944805807221746,0.0026595329203322124,0.017374582172189335,0.01626184962339823,0.002648852139136826,0.016328451960874124,0.013391573668119196,0.027309114899702395,0.015492320490698831,0.015269601752634919,0.2387738192313481,2012-11-16,2012,11,16
2012-11-17,0.0,0.23909563730528824,0.5964868053147794,0.4826677745636015,0.5099330350209098,0.845931106038515,0.7747033355563119,0.7565234179316037,0.42954954000966167,0.34763145144621194,0.5365497976356821,0.8919571743533248,0.8325145066663103,0.2210089294247637,0.7444295124044065,0.6613435695856752,0.8811148850871654,0.6750136937599093,0.6925066157740546,11.118960787878175,2012-11-17,2012,11,17
2012-11-18,0.0,0.10688907669314794,0.4293933575733202,0.24112095111406526,0.29458354327685277,0.38221923210247516,0.5614897835474868,0.4901475855575117,0.20535587543329595,0.1706541868525041,0.4519509467557384,0.6297318587448706,0.5837952260414496,0.10540243653831248,0.467093809929165,0.44852886759449034,0.4118025242086956,0.4049581491407381,0.432234371848284,6.817351782952404,2012-11-18,2012,11,18
2012-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-19,2012,11,19
2012-11-20,0.0,0.0,0.0,0.003350156004247156,0.0,0.0075942512542454665,0.0,0.0029308791220925582,0.0033099015812718185,0.0025528117886035612,0.0,0.0028766965353552968,0.002699765925093857,0.0,0.0030550085292455585,0.0,0.007275214559185539,0.0030509987966232835,0.0028749726209518147,0.041570656716915906,2012-11-20,2012,11,20
2012-11-21,0.0,0.1983069360032846,0.5814699614043444,0.407252706596211,0.45495178349379334,0.6928187596303527,0.7542545957497998,0.7066845256315225,0.3592959250919765,0.2950601792508683,0.561339760983305,0.8593180800618395,0.8012057111604418,0.18476337322121386,0.685473043839477,0.6280570491648109,0.7258150465551756,0.6108787403125808,0.6363281752362672,10.143274353387266,2012-11-21,2012,11,21
2012-11-22,0.0,0.0,0.0,0.0,0.0,0.004557519790753163,0.0031180232805225775,0.002789577135436517,0.0,0.0,0.0027167516620277155,0.00604236919276673,0.0032448240754243086,0.0,0.002716635165293804,0.0,0.004298053176026746,0.0,0.0,0.02948375347825156,2012-11-22,2012,11,22
2012-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-23,2012,11,23
2012-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-24,2012,11,24
2012-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-25,2012,11,25
2012-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-26,2012,11,26
2012-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-27,2012,11,27
2012-11-28,0.0,0.15160590878292748,0.4313043273641801,0.309928786987387,0.34449518372634713,0.5466362065343882,0.5590680060347741,0.5318188984899178,0.2730503307002881,0.22077314375896878,0.40343023919822285,0.6389698651257623,0.5959438931283595,0.1385395612297676,0.5165335321877117,0.47047167665171646,0.5667657345471054,0.4614731209022263,0.4797385383766844,7.640546953726736,2012-11-28,2012,11,28
2012-11-29,0.0,0.04111118121430208,0.09236277364884854,0.07840818176978985,0.08062036572252419,0.15157530073269193,0.1227702634958471,0.11893838071560181,0.07183410276867233,0.05774148040868752,0.09005359692436034,0.1439813416917723,0.13197580216260987,0.03551913595564533,0.11757145932593989,0.10289867012935086,0.1532719180217754,0.10790352201854517,0.10947943050550608,1.8080169072124703,2012-11-29,2012,11,29
2012-11-30,2.4006415088539423,2.2797825157450626,3.0223950665548527,2.8367221107566154,2.7800470004697244,3.9456956836396713,3.6926827515632783,3.6127077142838937,2.7321029430436936,2.3982056228790936,2.7791646066339055,4.079415275410128,3.880697195382723,1.9534255971897787,3.5677265519702983,3.27343328976406,3.9940250697767263,3.3446028905218683,3.392635202847252,59.96610859728657,2012-11-30,2012,11,30
2012-12-01,0.0,0.22841898062335642,0.6848372444453754,0.4687885862216093,0.5353520868948675,0.7943470189670494,0.8648108487685869,0.8093157886499233,0.41106636273301644,0.34587775577456487,0.6746460956410442,0.977151198514346,0.9135054350960617,0.23421862406591198,0.787304852711483,0.7295645848612795,0.8320406288399811,0.7060451615152489,0.7335958693687515,11.730887123692458,2012-12-01,2012,12,1
2012-12-02,2.6593224237314885,2.1846382479805815,2.732460638747185,2.6077935096718083,2.5194252730191278,3.618920915689583,3.3190283613352323,3.2410924503639675,2.5378348862907214,2.220610285889294,2.5356481067523817,3.654382310784822,3.4800434127535067,1.835414890311175,3.202106937393748,2.947247879166646,3.635020281770697,3.0093773905350316,3.049256136120471,54.98962433830747,2012-12-02,2012,12,2
2012-12-03,0.0,0.008089087225984629,0.0444716263011713,0.020096074450318867,0.026200807640341387,0.03212413182896488,0.061384538100369465,0.048778009071383736,0.017430460771480364,0.014461281859260934,0.0610426590742224,0.06842613176889362,0.06366279655383793,0.007540833989232974,0.046758629901431314,0.0446303660700636,0.03458786466064439,0.038558644000897445,0.04327202463458357,0.6815159679030828,2012-12-03,2012,12,3
2012-12-04,0.0,0.0273422146697859,0.05052266813513374,0.0522905011908801,0.050030703079756655,0.10077910287107517,0.06512275116372938,0.0689027622092623,0.0482292736026157,0.038628553899759645,0.038792639296922005,0.07634377993557624,0.07138424638279735,0.0213483633549103,0.0689794565789078,0.058106192327119534,0.10100591101453224,0.0645003507986533,0.06438841660219387,1.0666978871136112,2012-12-04,2012,12,4
2012-12-05,0.0,0.17889583563533829,0.5683109126287318,0.3865134871276094,0.4376358545730856,0.6505281617581027,0.740542322255033,0.6853446786005266,0.33434696784754125,0.27288148037527615,0.5549330090486558,0.8418866225906464,0.7847863106070373,0.16872485885473074,0.6658680355652143,0.6137139256679568,0.6864679748260818,0.5916380982742444,0.6178642278266742,9.780882764062488,2012-12-05,2012,12,5
2012-12-06,0.0,0.002568169652199245,0.015182873935209095,0.008104667993980335,0.010527645346430749,0.018424531285152045,0.022602992544845282,0.018549204846825117,0.007507025572116393,0.0060000709039979274,0.015412253443088242,0.025584127339536262,0.02384115860542325,0.0,0.018149204306805024,0.016409256136997875,0.01925532640324788,0.016422819851990147,0.016867890602379,0.26140921877022383,2012-12-06,2012,12,6
2012-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-07,2012,12,7
2012-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-08,2012,12,8
2012-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-09,2012,12,9
2012-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-10,2012,12,10
2012-12-11,0.0,0.0,0.0,0.0,0.0,0.0056037847884373776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005098042170780783,0.0,0.0,0.01070182695921816,2012-12-11,2012,12,11
