datetime,subcatchment_S1_Bifenthrin,subcatchment_S2_Bifenthrin,subcatchment_S3_Bifenthrin,subcatchment_S4_Bifenthrin,subcatchment_S5_Bifenthrin,subcatchment_S6_Bifenthrin,subcatchment_S7_Bifenthrin,subcatchment_S8_Bifenthrin,subcatchment_S9_Bifenthrin,subcatchment_S10_Bifenthrin,subcatchment_S11_Bifenthrin,subcatchment_S12_Bifenthrin,subcatchment_S13_Bifenthrin,subcatchment_S14_Bifenthrin,subcatchment_S15_Bifenthrin,subcatchment_S16_Bifenthrin,subcatchment_S17_Bifenthrin,subcatchment_S18_Bifenthrin,subcatchment_S19_Bifenthrin,subcatchment_S20_Bifenthrin,subcatchment_S21_Bifenthrin,subcatchment_S22_Bifenthrin,subcatchment_S23_Bifenthrin,subcatchment_S24_Bifenthrin,subcatchment_S25_Bifenthrin,subcatchment_S26_Bifenthrin,subcatchment_S27_Bifenthrin,subcatchment_S28_Bifenthrin,subcatchment_S29_Bifenthrin,subcatchment_S30_Bifenthrin,subcatchment_S31_Bifenthrin,subcatchment_S32_Bifenthrin,subcatchment_S33_Bifenthrin,subcatchment_S34_Bifenthrin,subcatchment_S35_Bifenthrin,subcatchment_S36_Bifenthrin,subcatchment_S37_Bifenthrin,subcatchment_S38_Bifenthrin,subcatchment_S39_Bifenthrin,subcatchment_S40_Bifenthrin,subcatchment_S41_Bifenthrin,subcatchment_S42_Bifenthrin,subcatchment_S43_Bifenthrin,subcatchment_S44_Bifenthrin,subcatchment_S45_Bifenthrin,subcatchment_S46_Bifenthrin,subcatchment_S47_Bifenthrin,subcatchment_S48_Bifenthrin,subcatchment_S49_Bifenthrin,subcatchment_S50_Bifenthrin,subcatchment_S51_Bifenthrin,subcatchment_S52_Bifenthrin,subcatchment_S53_Bifenthrin,subcatchment_S54_Bifenthrin,subcatchment_S55_Bifenthrin,subcatchment_S56_Bifenthrin,subcatchment_S57_Bifenthrin,subcatchment_S58_Bifenthrin,subcatchment_S59_Bifenthrin,subcatchment_S60_Bifenthrin,subcatchment_S61_Bifenthrin,subcatchment_S62_Bifenthrin,subcatchment_S63_Bifenthrin,subcatchment_S64_Bifenthrin,subcatchment_S65_Bifenthrin,subcatchment_S66_Bifenthrin,subcatchment_S67_Bifenthrin,subcatchment_S68_Bifenthrin,subcatchment_S69_Bifenthrin,subcatchment_S70_Bifenthrin,subcatchment_S71_Bifenthrin,subcatchment_S72_Bifenthrin,subcatchment_S73_Bifenthrin,subcatchment_S74_Bifenthrin,subcatchment_S75_Bifenthrin,subcatchment_S76_Bifenthrin,subcatchment_S77_Bifenthrin,subcatchment_S78_Bifenthrin,subcatchment_S79_Bifenthrin,subcatchment_S80_Bifenthrin,subcatchment_S81_Bifenthrin,subcatchment_S82_Bifenthrin,subcatchment_S83_Bifenthrin,subcatchment_S84_Bifenthrin,subcatchment_S85_Bifenthrin,subcatchment_S86_Bifenthrin,subcatchment_S87_Bifenthrin,subcatchment_S88_Bifenthrin,subcatchment_S89_Bifenthrin,subcatchment_S90_Bifenthrin,subcatchment_S91_Bifenthrin,subcatchment_S92_Bifenthrin,subcatchment_S93_Bifenthrin,subcatchment_S94_Bifenthrin,subcatchment_S95_Bifenthrin,subcatchment_S96_Bifenthrin,subcatchment_S97_Bifenthrin,subcatchment_S98_Bifenthrin,subcatchment_S99_Bifenthrin,subcatchment_S100_Bifenthrin,subcatchment_S102_Bifenthrin,subcatchment_S103_Bifenthrin,subcatchment_S101_Bifenthrin,subcatchment_S104_Bifenthrin,subcatchment_S105_Bifenthrin,subcatchment_S106_Bifenthrin,subcatchment_S107_Bifenthrin,subcatchment_S108_Bifenthrin,subcatchment_S109_Bifenthrin,subcatchment_S110_Bifenthrin,subcatchment_S111_Bifenthrin,subcatchment_S112_Bifenthrin,subcatchment_S113_Bifenthrin
2009-01-22,0.8608316121676639,7.850184746653687,2.5571916929205973,17.142190658037354,13.85577373234285,29.199105122909504,4.967579126415964,4.638003170372243,7.015307294813137,3.7420431883065857,7.796078558859273,7.345830415641165,0.8311381363978056,7.177033993200345,4.957645219297068,0.0,0.0,5.226985235139001,3.687627366213546,5.34314882346903,16.524196942928647,10.785457926334987,0.3737564310035704,20.043026265978792,5.720860741127317,17.110704679695623,6.986946714465934,18.6359948266363,18.14925555931322,11.56722465029156,9.400139169456056,8.71085600094603,8.907873865653176,6.110028384211899,1.5182323944967704,1.0382562644255748,1.2476940545336204,1.6611060175201604,3.275052736328564,6.252925496643546,5.372610298785454,8.980112765996418,8.249109565788327,6.147434829934918,3.672333027237234,7.5259032738126015,2.411082558524249,6.2687325167076775,7.521315759489495,1.7848036611329434,5.910263975784107,0.25909813461678366,21.342383632796196,10.177721339439211,8.509279730085005,2.073955566510382,9.394646679244229,1.1579898288494535,0.0,2.0666529245451843,2.055161154232881,11.765660565874121,4.790888941499936,21.84968560816245,0.0,38.09283365330261,21.75275865194785,2.7305284404498966,23.15877194779103,3.0461838252242606,11.21599841498883,3.098736583333168,9.188521019718168,13.561649728173737,10.566577778000605,3.8036670889225443,17.357682093284765,11.826275851171008,43.812109900722604,25.526309578155953,2.077586274255099,5.312681080907341,13.652878418028829,2.587858725281882,6.899568343470896,3.768822997575327,11.424022804927748,8.915379224021354,15.500492617163038,15.333031724312177,13.448782221068907,5.423078274961637,4.544846921829844,9.34842697254595,4.820484116561915,4.435612418507081,47.52340538920253,35.579945981751415,44.60237984795382,30.944536682309174,5.183941680488939,16.075111434753087,8.139332345152786,15.531313189870863,6.572660526849602,8.580780332323835,4.7826129061276035,24.08027560003115,10.396273264240213,21.742558358686853,2.297110119579877,11.315747219255782,12.0530236450959
2009-01-23,1.793092610369081e-05,7.279485587894426e-07,3.4910017897704228e-06,4.188482904978476e-06,3.8238666292568465e-07,2.2129484656467507e-06,1.6911576222665464e-08,8.648596305746108e-08,3.90380665610148e-08,3.4769157925102868e-06,1.8399604039929156e-07,1.4231418061490122e-07,1.2652014665860816e-05,1.4556576015837335e-07,2.52911723126754e-08,0.0,0.0,4.070112177646285e-08,9.758578937621014e-09,4.07890623931252e-08,1.3807935975890767e-07,1.64768620239584e-08,2.3928878529804726e-05,6.132705271320866e-07,3.945048627517437e-08,1.0770656783100373e-07,1.95003852488473e-08,1.7760785073311876e-08,8.454595596697755e-09,3.0986905254760926e-08,4.2416438998414185e-07,2.087465747288513e-09,4.22059776257246e-08,1.3111722253243825e-08,1.1246788038935682e-06,1.9291458029174845e-05,3.1665637867502916e-07,8.467607475961235e-07,1.5895686351325474e-07,1.492892366836699e-08,4.777469125491361e-08,3.010743815335083e-08,1.4197824063162034e-08,6.420052070683643e-10,4.864393044657867e-07,1.4814547652866877e-07,3.2486857860470344e-05,4.328316556754108e-09,1.406278916678346e-08,2.8028415166510982e-08,1.7978154503695054e-09,1.0825572365967671e-05,1.4868717811173275e-06,5.420089508209253e-09,4.5555592476311385e-10,5.8070166587915105e-05,3.679276339757056e-08,5.470389577968463e-06,0.0,4.5193250717113404e-09,1.288084488644625e-09,1.1034854408775179e-05,5.777229672440453e-10,9.720393499611372e-09,0.0,2.6858684786934883e-09,4.05175988581843e-09,6.31008637641806e-08,8.091180840477697e-06,2.4515383365871473e-05,3.376996605258447e-07,1.0466513511445358e-08,1.9889869062474921e-07,1.4835348147942322e-07,6.418714073793398e-07,2.968649394493099e-05,7.19397311185762e-09,1.3716169118898713e-09,2.2314950866087214e-06,1.4002819467995602e-07,8.85359468585663e-08,1.3521259391573664e-08,2.332626388159623e-09,7.5777575059232e-08,1.378309045392813e-09,9.456780809470086e-09,1.518370781614386e-08,2.7338119912734885e-09,6.007046550692937e-08,5.925399050422641e-07,6.006855944125772e-09,1.4718782914202854e-08,3.852999011766629e-07,7.170458823292947e-08,6.351355333865075e-10,2.3960124055818794e-07,1.0691989578337381e-05,1.267802358679669e-06,2.397862858811724e-06,1.6995528974324376e-06,3.86449133782277e-06,1.7308687865227157e-09,3.420504801306011e-09,5.7149743879501154e-09,7.629034071677576e-10,1.6189443412537617e-09,2.1129994483857704e-05,6.370670234431314e-08,5.176982032769253e-09,6.385271893194649e-09,7.189600813973745e-08,1.4720481898963215e-08,8.82090308924136e-09
2009-01-24,8.395888078770064e-11,3.162580765995796e-13,9.079158516370989e-13,2.3112827909313304e-12,1.1487999282341423e-14,5.499727199852967e-13,3.258341475986642e-16,2.30512366281989e-15,8.699326524929537e-16,1.524186743254504e-13,4.9843118353372234e-15,3.549052827761285e-15,8.562564797253834e-11,2.910229229244758e-15,5.72631547067814e-16,0.0,0.0,1.0398178350238309e-15,1.7773614949335627e-17,1.0087889120030675e-15,3.500456511816512e-15,2.708903781226925e-16,0.0,1.870129563005929e-14,9.388023171607006e-16,2.438382631368711e-15,3.510523694016713e-16,2.9422553086132085e-16,1.2209952821921954e-16,5.883582041902592e-16,1.655092804275348e-14,2.696097270402041e-17,8.904223649642383e-16,2.2410640057346615e-16,1.1933715503899317e-13,3.2892021626552016e-08,8.837951704021583e-15,2.0655615719810387e-14,7.897093910116145e-15,2.6528987648104453e-16,1.249789107482544e-15,5.766529956796671e-16,2.344647850810723e-16,9.059943030738032e-19,7.205244781447173e-15,3.890299951121313e-15,6.647162533467599e-10,9.892995735460166e-18,2.362321448970123e-16,4.859996307016527e-16,2.2344218986810924e-17,0.0,3.1781417333597355e-13,7.495824183300745e-17,6.127878172015693e-19,1.0845117152526038e-07,6.508936699913924e-16,1.1228913986859457e-12,0.0,6.666192551283678e-17,7.135229506726105e-19,1.1538645358967099e-10,7.0726424916165185e-19,1.4445714680568038e-16,0.0,8.281863781935916e-18,1.379735756880215e-17,1.1473254030554238e-15,1.2216711331641674e-11,2.7473988106712653e-08,9.839379000760932e-15,1.6528730831397105e-16,5.0899341511677085e-15,4.0625417258725106e-15,4.567581801894789e-14,1.8843337899478547e-11,1.5618977028085664e-18,1.666996602867829e-17,7.260432089461274e-14,3.1089944075934055e-15,3.8679902788056886e-16,3.5729570845677534e-17,5.990332613347562e-18,2.902784497633978e-16,2.5773837945666234e-18,1.8470956274211708e-17,2.9451070414590355e-16,3.63331649293882e-17,1.182437230031192e-15,2.040161292361109e-14,8.531369769845634e-17,2.6487024073799334e-16,2.2732082429047003e-15,1.8221180753061775e-15,8.4896843497518285e-19,1.4929101097022815e-15,7.034182515712525e-12,3.922999991267105e-14,7.636500283542204e-14,6.381946644162536e-14,5.178956795673807e-13,3.839674152464506e-18,8.02748400814397e-18,1.0095010682907862e-16,1.1590784254814411e-18,3.1780917942780194e-18,1.305081767963081e-11,1.1996850788475163e-15,7.162626619705241e-17,9.375046956509823e-17,2.7937932211059665e-16,2.347098344508265e-16,1.3109624364530165e-16
2009-01-25,3.94807797383113e-11,1.2232001717790452e-15,1.0104231665082078e-14,1.0851335522804356e-14,5.490465510023259e-18,3.3840482272433746e-15,5.527916074028398e-21,2.6129678911313424e-19,9.268465634503927e-21,4.328302322308456e-16,1.582126006979089e-18,6.57170054673888e-19,0.0,3.567555323629683e-20,1.6075273694278125e-20,0.0,0.0,1.0632679568891241e-20,2.0768562415079887e-23,9.767548037727844e-21,1.7271317493556442e-19,7.2575065560316125e-22,0.0,1.514428183029117e-17,8.063245243329592e-21,7.628811056771543e-20,5.542175388870615e-21,7.392588851801145e-22,7.241255060095419e-23,4.95214229268581e-21,1.1565114563469085e-17,1.9628231750073163e-23,8.00986626338172e-21,2.446252182216769e-21,4.720029159057828e-16,0.0,1.6626103401644812e-18,2.3132586276249885e-17,2.696065506709481e-18,3.603837248748069e-21,1.9648606407966905e-20,5.227751984250568e-21,1.97338750046888e-21,2.181582243825517e-25,8.267095155687205e-18,7.791431340411457e-19,3.151461305580061e-10,4.261907622012192e-24,2.285572836077817e-21,2.188505430046887e-21,1.5014831595094584e-23,0.0,2.2328530527027584e-15,1.0784710014107096e-22,1.0660978959869144e-25,0.0,9.184730760113478e-22,3.4027773777708415e-13,0.0,2.656807700402534e-23,2.254091999794248e-25,1.2084105813306487e-12,1.6720648803611157e-25,1.0839748088387096e-22,0.0,2.098723922364892e-24,5.422987387562622e-24,1.1486778735613131e-20,2.6146793601067294e-13,0.0,8.861206940615654e-18,1.1970886778933101e-22,1.6986141157776831e-18,1.9918240091347166e-19,4.288273704752087e-17,6.1752191020633304e-12,7.795044533422984e-26,7.950718262358962e-24,1.79468316372712e-16,1.3145417163914808e-19,7.505984015228206e-20,4.8195123017530005e-23,1.5590561872221144e-24,1.5553915317361267e-20,5.686404165635393e-25,2.067522681273999e-23,2.7779223137187347e-22,3.1606426198314115e-23,1.559891336915423e-20,1.2138397997236902e-17,3.640405010361703e-23,3.818350240299874e-21,2.510561791070781e-19,3.19306805764491e-20,2.0327711300532377e-25,2.0072982784797617e-20,1.3848470723171008e-13,4.6841812569849357e-17,1.7838826091688575e-16,1.7489841442259206e-16,2.3674465297507263e-15,7.735159614873398e-25,3.0256103279364525e-24,3.3946377620825903e-23,3.060762529687409e-25,7.840975911005246e-25,1.1921915393088975e-12,1.3086369778155528e-20,1.0309839432264647e-22,4.026358256234249e-23,1.437804631461683e-20,4.831997129422588e-22,1.227218946207023e-22
2009-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.715338842206188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-06,0.0,0.9710819425447828,0.0,1.467288385359695,3.2023273154612624,0.2624716430191212,2.153121127441797,2.0102370883548075,2.520292796545226,0.5711686901704011,2.036276712449574,2.0533679926461548,0.0,0.0,2.1299708441619685,0.0,0.0,2.208417077067022,2.4923571715249286,2.2163017593507712,0.9070145667704839,3.3181480797239886,0.0,0.3651654067504798,2.3954926740790645,0.9411028853876416,2.6781189435993955,0.949516806205176,0.9725947099937854,3.1757587139073484,1.2205239599650815,3.7304480960973394,3.0478972412669276,2.234742743954892,0.0,0.0,0.26267650259949943,0.28944462500462625,0.6119320741286898,2.1512695615177773,2.0030150715071566,2.5729361379288727,2.8908462310544367,3.665676628549815,5.1779376772163594,2.3652472603560266,0.0,3.6236022623262767,2.6573550909616444,1.209453782177327,3.1311750348232006,0.0,0.22125194546418828,4.035871603084317,3.934466146250429,0.0,0.0,0.0,0.0,1.1653419645331464,11.074711534643344,0.0,3.192005536193077,0.9845705172660068,0.0,1.4069579331695652,1.0608796166461651,0.5989172547413758,0.0,0.0,0.1835806149927657,1.6388747432539723,2.1581051931844253,3.617708057921681,1.4280303710507751,0.0,0.0,4.779469322619689,0.54522113315902,1.254884045695414,11.485372776216984,3.0445908208292423,5.138616855107271,7.658562524270789,3.6400404805559,2.5014928983267573,0.0,3.8980306199172707,4.03042286064009,2.044139017029313,3.8221887974523265,2.328609001330801,2.0191266546547935,2.8145538588687558,2.9707737825440117,2.0631227657566886,0.0,0.4774580755269623,0.5831198173587903,0.39253582926472,0.0,5.505956865857349,3.8982191149160186,0.0,3.664607915903868,4.149079693722174,0.0,1.1778202474516812,4.118619671269068,1.1094565067270352,14.54057370077212,3.3779109776359753,3.3885542852263058
2009-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-08,0.37231528614706133,0.2405759152543928,0.9674610786506462,0.3468443334383407,0.23786676053772668,0.47816572184136724,0.4557497984021287,0.6485934612585423,0.8262301035157144,1.2679085394189746,0.13110034823351657,0.1226388239767012,0.40150484173158313,1.5412467040598905,0.4836526972309614,0.0,0.0,0.5776917051432893,0.24932217128715414,0.6210976197808484,0.24862514464054045,0.12279856874857294,0.0,0.3790391037981912,0.7234136257252545,0.27779835664683245,0.7122893277112149,0.24716388875609263,0.20457665579636303,0.15610677233001025,0.19134695707751634,0.09101569993806394,0.12792373092804513,0.5968689248485758,0.5428214080201452,0.09473320174839064,0.43122779605281647,0.6615187198156222,0.4764541424790921,0.5758586274049762,0.6522004526853142,0.12554240740871367,0.09823576243517484,0.05063683077923124,0.4201652144198406,1.0935528015367542,0.889332015340235,0.05742735319366659,0.09029023154252655,0.4162278463196037,0.0569433091744292,0.0,0.4382024870294625,0.0985048196514075,0.06284135561157041,0.20016360986489437,1.786044450640635,0.4906140632040988,0.0,0.35004762351357377,0.05154055238967313,0.6562891746843038,0.03787847663291242,0.23941014141475492,0.0,0.4224881541473574,0.24069324505869297,1.0849622493474727,0.8538322660946812,1.2910456419760414,0.2057868343275562,0.6060638571291599,0.14949102618603957,0.23501901949627405,0.25294084230791614,1.561470635183554,2.4172701115929813,0.10919277956314218,1.050122200213288,0.39935904417087026,0.08201150475914755,0.40954183705598757,0.13521289305370462,0.12106102046299153,0.06214844075541272,0.25139045439224617,1.9532250845021355,0.09509485517607041,0.22867515659865248,0.28057218802883155,0.1536640562995263,0.5344941336771887,0.650845473392487,1.0621296039442996,0.03793902808559384,0.5380249068222079,1.6688155765254749,0.7056180494975741,1.1272593012753394,0.7535507144997103,1.7917229871753733,0.14521294607039678,0.06670710184323073,2.545137672735952,0.05811825124500787,0.08181957429152008,1.988706763772126,0.3273146388934145,0.10055203169765792,0.2512779769094058,0.09728881702935004,0.1343905066292777,0.13541183561499964
